venue_name,date,time
Comerica Park,2018-06-26,23:10:00
Comerica Park,2018-06-27,23:10:00
Comerica Park,2018-06-28,17:10:00
Comerica Park,2018-07-05,23:10:00
Comerica Park,2018-07-06,23:10:00
Comerica Park,2018-07-07,20:10:00
Comerica Park,2018-07-08,17:10:00
Comerica Park,2018-07-20,23:10:00
Comerica Park,2018-07-21,22:10:00
Comerica Park,2018-07-22,17:10:00
Comerica Park,2018-07-27,23:10:00
Comerica Park,2018-07-28,22:10:00
Comerica Park,2018-07-29,17:10:00
Comerica Park,2018-07-31,23:10:00
Comerica Park,2018-08-01,17:10:00
Comerica Park,2018-08-10,23:10:00
Comerica Park,2018-08-11,22:10:00
Comerica Park,2018-08-12,17:10:00
Comerica Park,2018-08-13,23:10:00
Comerica Park,2018-08-14,23:10:00
Comerica Park,2018-08-15,17:10:00
Comerica Park,2018-08-21,23:10:00
Comerica Park,2018-08-22,23:10:00
Comerica Park,2018-08-23,17:10:00
Comerica Park,2018-08-24,23:10:00
Comerica Park,2018-08-25,22:10:00
Comerica Park,2018-08-26,17:10:00
Comerica Park,2018-09-07,23:10:00
Comerica Park,2018-09-08,22:10:00
Comerica Park,2018-09-09,17:10:00
Comerica Park,2018-09-10,22:10:00
Comerica Park,2018-09-11,22:40:00
Comerica Park,2018-09-12,17:10:00
Comerica Park,2018-09-17,23:10:00
Comerica Park,2018-09-18,23:10:00
Comerica Park,2018-09-19,17:10:00
Comerica Park,2018-09-20,23:10:00
Comerica Park,2018-09-21,23:10:00
Comerica Park,2018-09-22,22:10:00
Comerica Park,2018-09-23,17:10:00
Comerica Park,2019-04-04,17:10:00
Comerica Park,2019-04-06,17:10:00
Comerica Park,2019-04-07,17:10:00
Comerica Park,2019-04-09,17:10:00
Comerica Park,2019-04-10,17:10:00
Comerica Park,2019-04-11,17:10:00
Comerica Park,2019-04-16,22:40:00
Comerica Park,2019-04-17,22:40:00
Comerica Park,2019-04-18,17:10:00
Comerica Park,2019-04-19,23:10:00
Comerica Park,2019-04-20,17:10:00
Comerica Park,2019-04-21,17:10:00
Comerica Park,2019-05-03,23:10:00
Comerica Park,2019-05-04,20:10:00
Comerica Park,2019-05-05,17:10:00
Comerica Park,2019-05-07,23:10:00
Comerica Park,2019-05-08,23:10:00
Comerica Park,2019-05-09,17:10:00
Comerica Park,2019-05-13,23:10:00
Comerica Park,2019-05-14,23:10:00
Comerica Park,2019-05-15,23:10:00
Comerica Park,2019-05-16,17:10:00
Comerica Park,2019-05-17,23:10:00
Comerica Park,2019-05-18,20:10:00
Comerica Park,2019-05-19,17:10:00
Comerica Park,2019-05-21,23:10:00
Comerica Park,2019-05-22,23:10:00
Comerica Park,2019-05-23,17:10:00
Comerica Park,2019-06-04,23:10:00
Comerica Park,2019-06-05,23:10:00
Comerica Park,2019-06-06,17:10:00
Comerica Park,2019-06-07,23:10:00
Comerica Park,2019-06-08,20:10:00
Comerica Park,2019-06-09,17:10:00
Comerica Park,2019-06-14,23:10:00
Comerica Park,2019-06-15,22:10:00
Comerica Park,2019-06-16,17:10:00
Comerica Park,2019-06-25,23:10:00
Comerica Park,2019-06-26,23:10:00
Comerica Park,2019-06-27,17:10:00
Comerica Park,2019-06-28,23:10:00
Comerica Park,2019-06-29,20:10:00
Comerica Park,2019-06-30,17:10:00
Comerica Park,2019-07-05,23:10:00
Comerica Park,2019-07-06,20:10:00
Comerica Park,2019-07-07,17:10:00
Comerica Park,2019-07-19,23:10:00
Comerica Park,2019-07-20,22:10:00
Comerica Park,2019-07-21,17:10:00
Comerica Park,2019-07-23,23:10:00
Comerica Park,2019-07-24,17:10:00
Comerica Park,2019-08-05,23:10:00
Comerica Park,2019-08-06,17:10:00
Comerica Park,2019-08-06,23:10:00
Comerica Park,2019-08-07,17:10:00
Comerica Park,2019-08-08,23:10:00
Comerica Park,2019-08-09,23:10:00
Comerica Park,2019-08-10,22:10:00
Comerica Park,2019-08-11,17:10:00
Comerica Park,2019-08-13,23:10:00
Comerica Park,2019-08-14,23:10:00
Comerica Park,2019-08-15,17:10:00
Comerica Park,2019-08-27,23:10:00
Comerica Park,2019-08-28,23:10:00
Comerica Park,2019-08-29,17:10:00
Comerica Park,2019-08-30,23:10:00
Comerica Park,2019-08-31,22:10:00
Comerica Park,2019-09-01,17:10:00
Comerica Park,2019-09-02,17:10:00
Comerica Park,2019-09-10,22:40:00
Comerica Park,2019-09-11,22:40:00
Comerica Park,2019-09-12,17:10:00
Comerica Park,2019-09-12,17:15:00
Comerica Park,2019-09-13,23:10:00
Comerica Park,2019-09-14,22:10:00
Comerica Park,2019-09-15,17:10:00
Comerica Park,2019-09-16,20:10:00
Comerica Park,2019-09-20,23:10:00
Comerica Park,2019-09-21,22:10:00
Comerica Park,2019-09-22,17:10:00
Comerica Park,2019-09-24,22:40:00
Comerica Park,2019-09-25,22:40:00
Comerica Park,2019-09-26,17:10:00
Comerica Park,2020-07-27,23:10:00
Comerica Park,2020-07-28,23:10:00
Comerica Park,2020-07-29,23:10:00
Comerica Park,2020-07-30,23:10:00
Comerica Park,2020-07-31,23:10:00
Comerica Park,2020-08-01,17:10:00
Comerica Park,2020-08-02,16:10:00
Comerica Park,2020-08-02,16:15:00
Comerica Park,2020-08-04,22:10:00
Comerica Park,2020-08-05,19:10:00
Comerica Park,2020-08-05,19:15:00
Comerica Park,2020-08-06,17:10:00
Comerica Park,2020-08-10,23:10:00
Comerica Park,2020-08-11,23:10:00
Comerica Park,2020-08-12,17:10:00
Comerica Park,2020-08-13,17:10:00
Comerica Park,2020-08-13,07:33:00
Comerica Park,2020-08-14,23:10:00
Comerica Park,2020-08-15,22:10:00
Comerica Park,2020-08-16,17:10:00
Comerica Park,2020-08-24,23:10:00
Comerica Park,2020-08-25,23:10:00
Comerica Park,2020-08-26,23:10:00
Comerica Park,2020-08-27,23:10:00
Comerica Park,2020-08-28,17:10:00
Comerica Park,2020-08-28,17:15:00
Comerica Park,2020-08-29,17:10:00
Comerica Park,2020-08-29,17:15:00
Comerica Park,2020-08-30,17:10:00
Comerica Park,2020-09-08,23:10:00
