venue_name,date,time
Citizens Bank Park,2018-08-03,23:05:00
Citizens Bank Park,2018-08-04,23:05:00
Citizens Bank Park,2018-08-05,17:35:00
Citizens Bank Park,2018-08-14,23:05:00
Citizens Bank Park,2018-08-15,23:05:00
Citizens Bank Park,2018-08-16,20:05:00
Citizens Bank Park,2018-08-16,20:10:00
Citizens Bank Park,2018-08-17,22:05:00
Citizens Bank Park,2018-08-18,20:05:00
Citizens Bank Park,2018-08-27,23:05:00
Citizens Bank Park,2018-08-28,23:05:00
Citizens Bank Park,2018-08-29,23:05:00
Citizens Bank Park,2018-08-31,23:05:00
Citizens Bank Park,2018-09-01,23:05:00
Citizens Bank Park,2018-09-02,17:35:00
Citizens Bank Park,2018-09-10,23:05:00
Citizens Bank Park,2018-09-11,19:05:00
Citizens Bank Park,2018-09-11,19:10:00
Citizens Bank Park,2018-09-12,23:05:00
Citizens Bank Park,2018-09-14,23:05:00
Citizens Bank Park,2018-09-15,23:05:00
Citizens Bank Park,2018-09-16,17:35:00
Citizens Bank Park,2018-09-17,23:05:00
Citizens Bank Park,2018-09-18,23:05:00
Citizens Bank Park,2018-09-19,22:05:00
Citizens Bank Park,2018-09-28,23:05:00
Citizens Bank Park,2018-09-29,23:05:00
Citizens Bank Park,2018-09-30,19:05:00
Citizens Bank Park,2019-03-28,19:05:00
Citizens Bank Park,2019-03-30,20:05:00
Citizens Bank Park,2019-03-31,23:05:00
Citizens Bank Park,2019-04-05,23:05:00
Citizens Bank Park,2019-04-06,18:05:00
Citizens Bank Park,2019-04-07,17:05:00
Citizens Bank Park,2019-04-08,23:05:00
Citizens Bank Park,2019-04-09,23:05:00
Citizens Bank Park,2019-04-10,23:05:00
Citizens Bank Park,2019-04-15,23:05:00
Citizens Bank Park,2019-04-16,23:05:00
Citizens Bank Park,2019-04-17,17:05:00
Citizens Bank Park,2019-04-25,23:05:00
Citizens Bank Park,2019-04-26,23:05:00
Citizens Bank Park,2019-04-27,22:05:00
Citizens Bank Park,2019-04-28,17:05:00
Citizens Bank Park,2019-04-30,23:05:00
Citizens Bank Park,2019-05-01,23:05:00
Citizens Bank Park,2019-05-03,23:05:00
Citizens Bank Park,2019-05-04,23:05:00
Citizens Bank Park,2019-05-05,18:05:00
Citizens Bank Park,2019-05-13,23:05:00
Citizens Bank Park,2019-05-14,23:05:00
Citizens Bank Park,2019-05-15,23:05:00
Citizens Bank Park,2019-05-16,17:05:00
Citizens Bank Park,2019-05-17,23:05:00
Citizens Bank Park,2019-05-18,20:05:00
Citizens Bank Park,2019-05-19,17:05:00
Citizens Bank Park,2019-05-28,23:05:00
Citizens Bank Park,2019-05-29,23:05:00
Citizens Bank Park,2019-05-30,17:05:00
Citizens Bank Park,2019-06-07,23:05:00
Citizens Bank Park,2019-06-08,20:05:00
Citizens Bank Park,2019-06-09,17:05:00
Citizens Bank Park,2019-06-10,23:05:00
Citizens Bank Park,2019-06-11,23:05:00
Citizens Bank Park,2019-06-12,23:05:00
Citizens Bank Park,2019-06-21,23:05:00
Citizens Bank Park,2019-06-22,20:05:00
Citizens Bank Park,2019-06-23,17:05:00
Citizens Bank Park,2019-06-24,23:05:00
Citizens Bank Park,2019-06-25,23:05:00
Citizens Bank Park,2019-06-26,23:05:00
Citizens Bank Park,2019-06-27,17:05:00
Citizens Bank Park,2019-07-12,22:05:00
Citizens Bank Park,2019-07-13,23:15:00
Citizens Bank Park,2019-07-14,17:05:00
Citizens Bank Park,2019-07-15,23:05:00
Citizens Bank Park,2019-07-16,23:05:00
Citizens Bank Park,2019-07-17,23:05:00
Citizens Bank Park,2019-07-18,16:35:00
Citizens Bank Park,2019-07-26,23:05:00
Citizens Bank Park,2019-07-27,23:05:00
Citizens Bank Park,2019-07-28,17:05:00
Citizens Bank Park,2019-07-30,23:05:00
Citizens Bank Park,2019-07-31,23:05:00
Citizens Bank Park,2019-08-01,17:05:00
Citizens Bank Park,2019-08-02,23:05:00
Citizens Bank Park,2019-08-03,23:05:00
Citizens Bank Park,2019-08-04,17:05:00
Citizens Bank Park,2019-08-13,23:05:00
Citizens Bank Park,2019-08-14,23:05:00
Citizens Bank Park,2019-08-15,23:05:00
Citizens Bank Park,2019-08-16,23:05:00
Citizens Bank Park,2019-08-17,23:05:00
Citizens Bank Park,2019-08-18,17:05:00
Citizens Bank Park,2019-08-26,23:05:00
Citizens Bank Park,2019-08-27,23:05:00
Citizens Bank Park,2019-08-28,22:05:00
Citizens Bank Park,2019-08-30,23:05:00
Citizens Bank Park,2019-08-31,20:05:00
Citizens Bank Park,2019-09-01,23:05:00
Citizens Bank Park,2019-09-09,23:05:00
Citizens Bank Park,2019-09-10,23:05:00
Citizens Bank Park,2019-09-11,23:05:00
Citizens Bank Park,2019-09-12,23:15:00
Citizens Bank Park,2019-09-14,23:05:00
Citizens Bank Park,2019-09-15,17:05:00
Citizens Bank Park,2019-09-27,23:05:00
Citizens Bank Park,2019-09-28,22:05:00
Citizens Bank Park,2019-09-29,19:05:00
Citizens Bank Park,2020-07-24,23:05:00
Citizens Bank Park,2020-07-25,20:05:00
Citizens Bank Park,2020-07-26,17:05:00
Citizens Bank Park,2020-07-27,23:05:00
Citizens Bank Park,2020-07-28,22:05:00
Citizens Bank Park,2020-08-01,19:07:00
Citizens Bank Park,2020-08-01,19:12:00
Citizens Bank Park,2020-08-02,19:07:00
Citizens Bank Park,2020-08-05,20:05:00
