venue_name,date,time
Oriole Park at Camden Yards,2018-06-16,20:05:00
Oriole Park at Camden Yards,2018-06-17,17:05:00
Oriole Park at Camden Yards,2018-06-25,23:05:00
Oriole Park at Camden Yards,2018-06-26,23:05:00
Oriole Park at Camden Yards,2018-06-27,23:05:00
Oriole Park at Camden Yards,2018-06-28,19:05:00
Oriole Park at Camden Yards,2018-06-29,23:05:00
Oriole Park at Camden Yards,2018-06-30,20:05:00
Oriole Park at Camden Yards,2018-07-01,17:05:00
Oriole Park at Camden Yards,2018-07-09,20:05:00
Oriole Park at Camden Yards,2018-07-09,20:10:00
Oriole Park at Camden Yards,2018-07-10,23:05:00
Oriole Park at Camden Yards,2018-07-11,23:05:00
Oriole Park at Camden Yards,2018-07-12,22:05:00
Oriole Park at Camden Yards,2018-07-13,23:05:00
Oriole Park at Camden Yards,2018-07-14,23:15:00
Oriole Park at Camden Yards,2018-07-15,17:05:00
Oriole Park at Camden Yards,2018-07-23,23:05:00
Oriole Park at Camden Yards,2018-07-24,23:05:00
Oriole Park at Camden Yards,2018-07-25,17:05:00
Oriole Park at Camden Yards,2018-07-26,23:05:00
Oriole Park at Camden Yards,2018-07-27,23:05:00
Oriole Park at Camden Yards,2018-07-28,23:05:00
Oriole Park at Camden Yards,2018-07-29,17:05:00
Oriole Park at Camden Yards,2018-08-10,23:05:00
Oriole Park at Camden Yards,2018-08-11,17:05:00
Oriole Park at Camden Yards,2018-08-11,23:05:00
Oriole Park at Camden Yards,2018-08-12,17:05:00
Oriole Park at Camden Yards,2018-08-14,23:05:00
Oriole Park at Camden Yards,2018-08-15,23:05:00
Oriole Park at Camden Yards,2018-08-24,23:05:00
Oriole Park at Camden Yards,2018-08-25,17:05:00
Oriole Park at Camden Yards,2018-08-25,23:05:00
Oriole Park at Camden Yards,2018-08-27,00:05:00
Oriole Park at Camden Yards,2018-08-27,23:05:00
Oriole Park at Camden Yards,2018-08-28,23:05:00
Oriole Park at Camden Yards,2018-08-29,23:05:00
Oriole Park at Camden Yards,2018-09-11,23:05:00
Oriole Park at Camden Yards,2018-09-12,23:05:00
Oriole Park at Camden Yards,2018-09-13,23:05:00
Oriole Park at Camden Yards,2018-09-14,23:05:00
Oriole Park at Camden Yards,2018-09-15,23:05:00
Oriole Park at Camden Yards,2018-09-16,17:05:00
